Date,Open,High,Low,Close,Adj Close,Volume
2020-06-24 00:00:00,18.10000038,18.20000076,17.75,18,13.56702518,15798578
2020-06-29 00:00:00,17.79999924,17.89999962,17.54999924,17.70000076,13.34090805,12426017
2020-06-30 00:00:00,17.75,18,17.75,17.89999962,13.49165058,8998451
2020-07-01 00:00:00,17.95000076,18.10000038,17.79999924,17.89999962,13.49165058,18933753
2020-07-02 00:00:00,17.35000038,17.5,17.20000076,17.5,13.7885704,12357202
2020-07-03 00:00:00,17.60000038,17.60000038,17.35000038,17.39999962,13.70977879,6331908
2020-07-06 00:00:00,17.60000038,17.64999962,17.45000076,17.64999962,13.9067564,8758811
2020-07-07 00:00:00,17.75,17.75,17.39999962,17.45000076,13.74917507,9108704
2020-07-08 00:00:00,17.45000076,17.75,17.39999962,17.64999962,13.9067564,7058556
2020-07-09 00:00:00,17.79999924,18,17.64999962,17.64999962,13.9067564,13369146
2020-07-10 00:00:00,17.64999962,17.75,17.20000076,17.20000076,13.55219555,9954470
2020-07-13 00:00:00,17.39999962,17.60000038,17.29999924,17.5,13.7885704,6828788
2020-07-14 00:00:00,17.45000076,17.64999962,17.29999924,17.29999924,13.63098621,7987654
2020-07-15 00:00:00,17.54999924,17.54999924,17.25,17.39999962,13.70977879,8054964
2020-07-16 00:00:00,17.5,17.5,17.20000076,17.39999962,13.70977879,9951483
2020-07-17 00:00:00,17.54999924,19.10000038,17.5,19.10000038,15.04923916,128632908
2020-07-20 00:00:00,19.89999962,21,19.70000076,21,16.54628563,150205926
2020-07-21 00:00:00,21.14999962,21.64999962,20.39999962,20.75,16.34930611,102485306
2020-07-22 00:00:00,20.79999924,20.85000038,20.10000038,20.5,16.15232658,43428823
2020-07-23 00:00:00,20.39999962,21.35000038,20.20000076,20.54999924,16.19172096,52150012
2020-07-24 00:00:00,20.5,20.54999924,19.75,19.85000038,15.64018059,39687962
2020-07-27 00:00:00,20,20.29999924,19.89999962,20.10000038,15.83715916,28364126
2020-07-28 00:00:00,20.20000076,20.75,19.79999924,19.89999962,15.67957401,30669576
2020-07-29 00:00:00,20.04999924,20.95000076,20.04999924,20.25,15.95534515,48060835
2020-07-30 00:00:00,20.45000076,20.60000038,20.04999924,20.60000038,16.23111725,20840703
2020-07-31 00:00:00,20.60000038,20.60000038,20.25,20.29999924,15.99474144,17079677
2020-08-03 00:00:00,20.45000076,20.75,20.10000038,20.35000038,16.03413773,21355060
2020-08-04 00:00:00,20.60000038,20.64999962,20.35000038,20.54999924,16.19172096,16144692
2020-08-05 00:00:00,20.79999924,21.45000076,20.5,21.39999962,16.8614521,43440199
2020-08-06 00:00:00,22,22.14999962,21.10000038,21.39999962,16.8614521,82996227
2020-08-07 00:00:00,21.54999924,22.20000076,21.45000076,21.95000076,17.29480743,69915866
2020-08-10 00:00:00,22.20000076,23.85000038,22.20000076,23.20000076,18.27970505,106713067
2020-08-11 00:00:00,23.20000076,23.39999962,22.25,22.54999924,17.76755714,59809250
2020-08-12 00:00:00,22.60000038,22.85000038,22.25,22.70000076,17.885746,30916777
2020-08-13 00:00:00,23.10000038,23.35000038,22.60000038,22.64999962,17.84634972,32147752
2020-08-14 00:00:00,22.70000076,23.45000076,22.70000076,23.04999924,18.16151619,41331955
2020-08-17 00:00:00,23.70000076,24.60000038,23.54999924,23.75,18.71306229,108972147
2020-08-18 00:00:00,23.60000038,23.95000076,23.10000038,23.79999924,18.75245476,40475462
2020-08-19 00:00:00,24,24.5,23.79999924,23.89999962,18.83124733,37353245
2020-08-20 00:00:00,23.89999962,24,22.04999924,22.70000076,17.885746,60986863
2020-08-21 00:00:00,23.60000038,23.95000076,23.39999962,23.70000076,18.67366409,39782347
2020-08-24 00:00:00,24,24.5,23.35000038,23.45000076,18.47668648,55147050
2020-08-25 00:00:00,23.25,23.64999962,22.85000038,23.04999924,18.16151619,32898779
2020-08-26 00:00:00,23.10000038,23.45000076,23.04999924,23.25,18.31910133,18841006
2020-08-27 00:00:00,23.45000076,23.75,23,23.14999962,18.24030876,25317739
2020-08-28 00:00:00,23.39999962,23.70000076,23.14999962,23.45000076,18.47668648,29030241
2020-08-31 00:00:00,23.75,23.89999962,23.25,23.35000038,18.39789391,44652471
2020-09-01 00:00:00,23.39999962,24.10000038,23.25,24,18.9100399,45156723
2020-09-02 00:00:00,24,24,23.5,24,18.9100399,28295913
2020-09-03 00:00:00,24.20000076,24.29999924,23.75,23.89999962,18.83124733,21826251
2020-09-04 00:00:00,23.14999962,23.70000076,23.14999962,23.70000076,18.67366409,21428532
2020-09-07 00:00:00,23.85000038,24.5,23.85000038,24,18.9100399,43249317
2020-09-08 00:00:00,24.25,24.5,23.95000076,24.5,19.30399895,32970278
2020-09-09 00:00:00,24.10000038,24.85000038,23.60000038,24.79999924,19.54037476,57514259
2020-09-10 00:00:00,25.39999962,26.10000038,24.85000038,25,19.6979599,104198465
2020-09-11 00:00:00,25,25.14999962,24.10000038,24.20000076,19.06762314,42202929
2020-09-14 00:00:00,24.29999924,25.10000038,24.25,25.10000038,19.77675056,41025451
2020-09-15 00:00:00,25.14999962,26.25,25.10000038,26.14999962,20.60406494,81971433
2020-09-16 00:00:00,26.39999962,26.70000076,25.60000038,25.64999962,20.2101059,53755990
2020-09-17 00:00:00,25.70000076,26,25.39999962,25.70000076,20.24950027,19146244
2020-09-18 00:00:00,25.89999962,25.95000076,25.5,25.5,20.09191704,20435009
2020-09-21 00:00:00,25.5,25.60000038,24.85000038,25,19.6979599,26274067
2020-09-22 00:00:00,24.89999962,25.39999962,24.70000076,25.04999924,19.73735237,20186764
2020-09-23 00:00:00,25.39999962,25.45000076,24.95000076,25.20000076,19.85554314,15535854
2020-09-24 00:00:00,25,25.10000038,24.5,24.5,19.30399895,25060157
2020-09-25 00:00:00,24.70000076,24.95000076,23.64999962,24,18.9100399,31995467
2020-09-28 00:00:00,24.45000076,25.35000038,24.39999962,24.89999962,19.61916542,24738198
2020-09-29 00:00:00,25.14999962,25.39999962,24.5,24.64999962,19.4221859,16632030
2020-09-30 00:00:00,24.85000038,25,24.45000076,24.79999924,19.54037476,13815224
2020-10-05 00:00:00,25,25.25,24.39999962,24.54999924,19.34339333,17464131
2020-10-06 00:00:00,24.79999924,25.14999962,24.70000076,25.10000038,19.77675056,17197690
2020-10-07 00:00:00,25,25.25,24.89999962,25.04999924,19.73735237,11194371
2020-10-08 00:00:00,25.25,25.5,25.04999924,25.29999924,19.9343338,20327904
2020-10-12 00:00:00,25.54999924,25.64999962,24.89999962,25.29999924,19.9343338,23958912
2020-10-13 00:00:00,25.35000038,25.39999962,24.60000038,24.64999962,19.4221859,24919862
2020-10-14 00:00:00,24.89999962,25.25,24.85000038,25,19.6979599,19773301
2020-10-15 00:00:00,25,25,24.64999962,25,19.6979599,13589155
2020-10-16 00:00:00,25.20000076,25.5,24.5,24.60000038,19.38279152,45923666
2020-10-19 00:00:00,24.60000038,24.70000076,24.14999962,24.14999962,19.02822685,30208513
2020-10-20 00:00:00,23.95000076,23.95000076,23.25,23.5,18.51608086,44327743
2020-10-21 00:00:00,23.5,23.54999924,23.14999962,23.35000038,18.39789391,27659020
2020-10-22 00:00:00,23.45000076,23.95000076,23.35000038,23.70000076,18.67366409,44577875
2020-10-23 00:00:00,23.95000076,24.75,23.85000038,24.70000076,19.46158409,63135752
2020-10-26 00:00:00,24.75,25.39999962,24.54999924,24.54999924,19.34339333,54211677
2020-10-27 00:00:00,24.54999924,25.10000038,24.35000038,24.89999962,19.61916542,32628962
2020-10-28 00:00:00,25,25.14999962,24.54999924,24.75,19.50097847,19592207
2020-10-29 00:00:00,24.20000076,24.5,24.10000038,24.25,19.10701752,21603991
2020-10-30 00:00:00,24.10000038,24.29999924,23.75,23.85000038,18.79185295,26912369
2020-11-02 00:00:00,23.89999962,24.10000038,23.39999962,23.70000076,18.67366409,16056840
2020-11-03 00:00:00,23.89999962,24.04999924,23.79999924,23.89999962,18.83124733,14795399
2020-11-04 00:00:00,23.85000038,23.85000038,22.70000076,22.85000038,18.00393486,51015356
2020-11-05 00:00:00,23.25,23.70000076,23.14999962,23.29999924,18.35849571,38189830
2020-11-06 00:00:00,23.45000076,23.64999962,23.39999962,23.54999924,18.55547714,23943016
2020-11-09 00:00:00,23.39999962,23.79999924,23.25,23.54999924,18.55547714,30732169
2020-11-10 00:00:00,23.29999924,23.29999924,22.70000076,23,18.1221199,48402381
2020-11-11 00:00:00,22.64999962,22.70000076,22.35000038,22.70000076,17.885746,41078390
2020-11-12 00:00:00,22.5,22.89999962,22.5,22.60000038,17.80695343,21163087
2020-11-13 00:00:00,22.5,22.79999924,22.20000076,22.54999924,17.76755714,21215385
2020-11-16 00:00:00,22.5,22.85000038,22.5,22.75,17.92514038,19618781
2020-11-17 00:00:00,22.79999924,22.89999962,22.5,22.79999924,17.96453667,22065897
2020-11-18 00:00:00,22.60000038,22.64999962,22.35000038,22.54999924,17.76755714,24136220
2020-11-19 00:00:00,22.5,22.89999962,22.39999962,22.70000076,17.885746,20737706
2020-11-20 00:00:00,22.64999962,22.89999962,22.60000038,22.89999962,18.04332924,16264991
2020-11-23 00:00:00,23,23.14999962,22.89999962,23.14999962,18.24030876,25746441
2020-11-24 00:00:00,23.35000038,23.35000038,22.85000038,22.85000038,18.00393486,23373059
2020-11-25 00:00:00,22.95000076,23,22.60000038,22.70000076,17.885746,14408506
2020-11-26 00:00:00,22.75,22.85000038,22.64999962,22.85000038,18.00393486,12153336
2020-11-27 00:00:00,22.89999962,23.29999924,22.89999962,23.10000038,18.20091438,23974046
2020-11-30 00:00:00,23.20000076,23.25,22.70000076,23.14999962,18.24030876,36389396
2020-12-01 00:00:00,23.14999962,23.14999962,22.85000038,23,18.1221199,18542958
2020-12-02 00:00:00,23.25,23.60000038,23.04999924,23.5,18.51608086,33452751
2020-12-03 00:00:00,23.75,23.89999962,23.5,23.70000076,18.67366409,37014677
2020-12-04 00:00:00,23.70000076,23.75,23.35000038,23.5,18.51608086,31747989
2020-12-07 00:00:00,23.70000076,23.70000076,23.10000038,23.20000076,18.27970505,28435255
2020-12-08 00:00:00,23.29999924,23.60000038,23.10000038,23.45000076,18.47668648,20379805
2020-12-09 00:00:00,23.95000076,25.29999924,23.89999962,24.89999962,19.61916542,104548701
2020-12-10 00:00:00,24.85000038,24.85000038,24,24.20000076,19.06762314,36001550
2020-12-11 00:00:00,24.45000076,24.45000076,23.5,23.79999924,18.75245476,30058865
2020-12-14 00:00:00,23.70000076,23.95000076,23.5,23.64999962,18.63426781,15354966
2020-12-15 00:00:00,23.70000076,24.5,23.70000076,24.10000038,18.98883247,38407203
2020-12-16 00:00:00,24.64999962,24.70000076,24.20000076,24.25,19.10701752,25095011
2020-12-17 00:00:00,24.25,24.29999924,23.89999962,24.29999924,19.14641571,18150136
2020-12-18 00:00:00,24.45000076,24.5,24.10000038,24.14999962,19.02822685,16936585
2020-12-21 00:00:00,24.29999924,24.29999924,23.79999924,24.10000038,18.98883247,12373967
2020-12-22 00:00:00,23.79999924,24,23.5,23.54999924,18.55547714,15644964
2020-12-23 00:00:00,23.5,23.60000038,23.25,23.5,18.51608086,9899770
2020-12-24 00:00:00,23.70000076,23.79999924,23.54999924,23.70000076,18.67366409,9698421
2020-12-25 00:00:00,24,24,23.64999962,23.75,18.71306229,8588130
2020-12-28 00:00:00,23.85000038,23.95000076,23.75,23.89999962,18.83124733,11744223
2020-12-29 00:00:00,23.95000076,24,23.70000076,23.70000076,18.67366409,10832130
2020-12-30 00:00:00,23.75,23.79999924,23.60000038,23.75,18.71306229,9689342
2020-12-31 00:00:00,23.79999924,23.89999962,23.60000038,23.64999962,18.63426781,8659889
2021-01-04 00:00:00,23.70000076,23.89999962,23.64999962,23.75,18.71306229,11258641
2021-01-05 00:00:00,23.75,24.39999962,23.70000076,24.14999962,19.02822685,35249672
2021-01-06 00:00:00,24.35000038,24.39999962,23.39999962,23.54999924,18.55547714,26437374
2021-01-07 00:00:00,23.60000038,24.04999924,23.54999924,24,18.9100399,21642990
2021-01-08 00:00:00,24.29999924,24.89999962,24.04999924,24.89999962,19.61916542,78588926
2021-01-11 00:00:00,25.45000076,25.45000076,24.64999962,24.89999962,19.61916542,39380410
2021-01-12 00:00:00,25.35000038,25.39999962,24.85000038,25.04999924,19.73735237,48146555
2021-01-13 00:00:00,25.45000076,25.64999962,25.25,25.64999962,20.2101059,50570527
2021-01-14 00:00:00,25.70000076,25.70000076,25.20000076,25.29999924,19.9343338,28704016
2021-01-15 00:00:00,25.54999924,25.54999924,24.79999924,24.89999962,19.61916542,28674965
2021-01-18 00:00:00,24.70000076,25.04999924,24.25,24.54999924,19.34339333,19217542
2021-01-19 00:00:00,24.70000076,24.95000076,24.29999924,24.35000038,19.185812,16466640
2021-01-20 00:00:00,24.25,24.35000038,23.25,23.75,18.71306229,50920769
2021-01-21 00:00:00,23.79999924,24.5,23.5,24,18.9100399,29233277
2021-01-22 00:00:00,24,24.10000038,23.75,23.89999962,18.83124733,12538890
2021-01-25 00:00:00,23.89999962,24.14999962,23.70000076,24.10000038,18.98883247,15748463
2021-01-26 00:00:00,24.20000076,24.35000038,23.89999962,24,18.9100399,13163829
2021-01-27 00:00:00,24.79999924,26.39999962,24.64999962,26.39999962,20.80104065,185384562
2021-01-28 00:00:00,26.70000076,28.64999962,26.10000038,28.14999962,22.17990112,312878723
2021-01-29 00:00:00,28.70000076,29.29999924,26.10000038,27.04999924,21.31319046,169483740
2021-02-01 00:00:00,27.04999924,27.29999924,25.75,25.75,20.28889656,76067585
2021-02-02 00:00:00,26,26.29999924,25.29999924,25.35000038,19.97372818,70287803
2021-02-03 00:00:00,25.75,26,25.45000076,25.64999962,20.2101059,35134138
2021-02-04 00:00:00,25.79999924,26.85000038,25.64999962,25.89999962,20.40708351,84968386
2021-02-05 00:00:00,26.25,26.60000038,26,26.5,20.87983513,44063229
2021-02-17 00:00:00,27,27.04999924,26.20000076,26.5,20.87983513,39299491
2021-02-18 00:00:00,26.5,26.95000076,26.20000076,26.95000076,21.23439789,32988976
2021-02-19 00:00:00,27.14999962,27.60000038,26.79999924,26.95000076,21.23439789,40715528
2021-02-22 00:00:00,27,27.20000076,26.64999962,26.64999962,20.99802399,29960796
2021-02-23 00:00:00,26.95000076,27,26.54999924,26.89999962,21.19500351,23340174
2021-02-24 00:00:00,27.10000038,27.14999962,26.70000076,26.95000076,21.23439789,38226789
2021-02-25 00:00:00,27.25,28,27.14999962,27.89999962,21.9829216,57631448
2021-02-26 00:00:00,27.5,27.60000038,26.79999924,26.85000038,21.15560722,58436026
2021-03-02 00:00:00,27.20000076,27.29999924,26.35000038,26.5,20.87983513,21741184
2021-03-03 00:00:00,26.60000038,27,26.29999924,27,21.27379417,16395297
2021-03-04 00:00:00,27.10000038,27.20000076,26.54999924,26.60000038,20.95862579,22969737
2021-03-05 00:00:00,26.35000038,26.60000038,26.14999962,26.39999962,20.80104065,30961354
2021-03-08 00:00:00,26.85000038,27.20000076,26.64999962,27.04999924,21.31319046,28673384
2021-03-09 00:00:00,27.14999962,27.29999924,26.60000038,27,21.27379417,17804747
2021-03-10 00:00:00,27.29999924,27.45000076,26.79999924,26.89999962,21.19500351,21673122
2021-03-11 00:00:00,27.04999924,27.5,27,27.35000038,21.54956627,29741569
2021-03-12 00:00:00,27.60000038,27.75,27.29999924,27.54999924,21.7071476,23257066
2021-03-15 00:00:00,27.70000076,27.79999924,27.45000076,27.70000076,21.82534027,13221726
2021-03-16 00:00:00,27.70000076,27.89999962,27.5,27.89999962,21.9829216,23032169
2021-03-17 00:00:00,27.89999962,27.95000076,27.35000038,27.60000038,21.74654579,23200491
2021-03-18 00:00:00,28.10000038,29.25,28.10000038,28.39999962,22.37688065,95833126
2021-03-19 00:00:00,28.39999962,30.39999962,28.35000038,30.39999962,23.95271683,162574374
2021-03-22 00:00:00,30.60000038,30.64999962,29.20000076,30.04999924,23.67694473,68481358
2021-03-23 00:00:00,30.5,31.39999962,30.20000076,30.95000076,24.38607407,58071159
2021-03-24 00:00:00,31.10000038,31.79999924,30.54999924,31,24.42546844,43537512
2021-03-25 00:00:00,31.20000076,32.45000076,30.95000076,31.95000076,25.17399216,63772252
2021-03-26 00:00:00,31.95000076,32,30.5,30.79999924,24.2678833,70286231
2021-03-29 00:00:00,30.89999962,31.25,30.5,31.25,24.62244797,27870519
2021-03-30 00:00:00,31.45000076,31.75,31.25,31.60000038,24.89822006,25683745
2021-03-31 00:00:00,31.54999924,31.70000076,31.10000038,31.45000076,24.7800312,23561204
2021-04-01 00:00:00,31.85000038,31.89999962,31.25,31.64999962,24.93761444,19373730
2021-04-07 00:00:00,32,32.79999924,31.79999924,31.85000038,25.09519768,26006665
2021-04-08 00:00:00,31.75,32.5,31.60000038,32.5,25.60734558,26355997
2021-04-09 00:00:00,32.70000076,32.79999924,31.85000038,32.09999847,25.29217529,23877241
2021-04-12 00:00:00,32.25,32.59999847,31.95000076,32.54999924,25.64674187,21214730
2021-04-13 00:00:00,32.79999924,33.79999924,31.5,31.70000076,24.97701073,39884730
2021-04-14 00:00:00,31.75,32.90000153,31.10000038,32.5,25.60734558,44422770
2021-04-15 00:00:00,32.5,33.34999847,32.34999847,33,26.00130463,33035882
2021-04-16 00:00:00,33.29999924,34.25,33,34.15000153,26.90741158,51572632
2021-04-19 00:00:00,34.84999847,35.79999924,34.25,34.45000076,27.14378738,53334121
2021-04-20 00:00:00,34.59999847,35.75,34.04999924,35,27.57714081,46651078
2021-04-21 00:00:00,35,35.79999924,34.95000076,35.34999847,27.8529129,28174657
2021-04-22 00:00:00,35.79999924,35.84999847,33.59999847,34.20000076,26.94680786,46020208
