Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,45.5,47.400001525878906,45.400001525878906,47.0,40.13798141479492,37667899
2020-01-03,46.70000076293945,46.900001525878906,43.75,43.849998474121094,37.447879791259766,66258006
2020-01-06,43.150001525878906,43.25,41.45000076293945,41.650001525878906,35.569087982177734,40662500
2020-01-07,42.849998474121094,43.650001525878906,42.0,43.20000076293945,36.89278793334961,40443866
2020-01-08,42.20000076293945,43.75,41.70000076293945,43.400001525878906,37.06358337402344,23020868
2020-01-09,45.0,45.599998474121094,44.70000076293945,45.20000076293945,38.60078048706055,46077670
2020-01-10,45.5,45.70000076293945,44.650001525878906,45.650001525878906,38.985084533691406,21426372
2020-01-13,46.20000076293945,46.79999923706055,46.0,46.349998474121094,39.582881927490234,23459648
2020-01-14,46.29999923706055,47.0,45.79999923706055,46.79999923706055,39.96718215942383,18117965
2020-01-15,46.79999923706055,47.25,46.20000076293945,46.29999923706055,39.54018020629883,18863122
2020-01-16,46.45000076293945,46.650001525878906,45.29999923706055,45.54999923706055,38.89967727661133,16702403
2020-01-17,45.95000076293945,46.099998474121094,45.45000076293945,45.45000076293945,38.81428146362305,9084278
2020-01-20,45.79999923706055,46.54999923706055,45.79999923706055,46.45000076293945,39.66828536987305,9744308
2020-01-30,43.54999923706055,44.45000076293945,41.849998474121094,41.849998474121094,35.73988342285156,21147575
2020-01-31,42.20000076293945,42.849998474121094,39.79999923706055,40.900001525878906,34.928585052490234,22105363
2020-02-03,37.79999923706055,40.650001525878906,37.400001525878906,40.0,34.15998458862305,24649505
2020-02-04,45.79999923706055,45.79999923706055,41.29999923706055,41.29999923706055,35.27018356323242,21947741
2020-02-05,41.650001525878906,41.650001525878906,40.650001525878906,41.20000076293945,35.184783935546875,14712475
2020-02-06,41.900001525878906,42.400001525878906,41.599998474121094,42.25,36.08148193359375,13396430
2020-02-07,41.70000076293945,41.70000076293945,41.04999923706055,41.04999923706055,35.05668640136719,8711253
2020-02-10,39.5,40.25,38.54999923706055,39.75,33.94648361206055,25095742
2020-02-11,40.5,41.900001525878906,40.20000076293945,41.849998474121094,35.73988342285156,15519623
2020-02-12,41.900001525878906,44.95000076293945,41.54999923706055,44.599998474121094,38.088382720947266,38585511
2020-02-13,44.599998474121094,44.70000076293945,43.20000076293945,43.20000076293945,36.89278793334961,22195417
2020-02-14,43.25,44.099998474121094,42.900001525878906,43.099998474121094,36.80738067626953,14409756
2020-02-17,43.04999923706055,43.599998474121094,42.5,43.25,36.93548583984375,10930602
2020-02-18,43.5,43.70000076293945,42.95000076293945,43.099998474121094,36.80738067626953,11102158
2020-02-19,43.45000076293945,43.54999923706055,42.79999923706055,42.849998474121094,36.5938835144043,8221169
2020-02-20,43.20000076293945,44.20000076293945,43.150001525878906,44.04999923706055,37.61868667602539,19868832
2020-02-21,44.099998474121094,44.20000076293945,43.599998474121094,43.75,37.36248779296875,9028613
2020-02-24,43.0,43.849998474121094,42.95000076293945,43.650001525878906,37.27708435058594,6076428
2020-02-25,43.0,43.599998474121094,42.70000076293945,43.45000076293945,37.106285095214844,8358882
2020-02-26,42.900001525878906,43.900001525878906,41.20000076293945,41.349998474121094,35.31288528442383,20600514
2020-02-27,41.79999923706055,41.900001525878906,38.79999923706055,39.0,33.30598449707031,25135726
2020-03-02,37.54999923706055,39.5,37.45000076293945,39.0,33.30598449707031,16509383
2020-03-03,40.70000076293945,41.0,39.70000076293945,39.70000076293945,33.903785705566406,17360648
2020-03-04,39.70000076293945,39.849998474121094,38.79999923706055,39.400001525878906,33.6475830078125,11877583
2020-03-05,40.20000076293945,41.150001525878906,40.099998474121094,40.599998474121094,34.67238235473633,21683114
2020-03-06,40.25,41.400001525878906,40.099998474121094,41.150001525878906,35.142086029052734,18492479
2020-03-09,41.0,41.54999923706055,38.900001525878906,38.900001525878906,33.220584869384766,26318603
2020-03-10,38.75,39.5,37.400001525878906,38.75,33.09248352050781,25610891
2020-03-11,39.099998474121094,40.400001525878906,38.5,38.5,32.87898254394531,26847249
2020-03-12,38.5,38.54999923706055,34.650001525878906,34.75,29.676488876342773,30957382
2020-03-13,31.399999618530273,32.349998474121094,31.299999237060547,32.04999923706055,27.37068748474121,30388043
2020-03-16,32.599998474121094,32.95000076293945,29.700000762939453,29.700000762939453,25.36379051208496,26637814
2020-03-17,28.0,30.399999618530273,27.700000762939453,27.700000762939453,23.655790328979492,30183669
2020-03-18,28.25,28.5,26.100000381469727,26.100000381469727,22.289390563964844,34696866
2020-03-19,25.5,25.600000381469727,23.5,23.5,20.06899070739746,27075139
2020-03-20,25.0,25.850000381469727,24.899999618530273,25.850000381469727,22.075891494750977,47941035
2020-03-23,24.5,25.25,23.5,24.5,20.922990798950195,17776381
2020-03-24,26.049999237060547,26.850000381469727,25.75,26.75,22.84449005126953,23393147
2020-03-25,28.399999618530273,29.399999618530273,28.200000762939453,29.399999618530273,25.107589721679688,33908444
2020-03-26,30.100000381469727,31.5,28.5,31.299999237060547,26.730188369750977,52693677
2020-03-27,32.5,32.849998474121094,30.799999237060547,30.799999237060547,26.303186416625977,50607348
2020-03-30,29.600000381469727,31.399999618530273,29.5,31.100000381469727,26.559389114379883,32391878
2020-03-31,31.600000381469727,31.950000762939453,30.899999618530273,31.25,26.687488555908203,36689474
2020-04-01,31.149999618530273,31.799999237060547,30.700000762939453,31.75,27.114486694335938,28400165
2020-04-06,32.45000076293945,32.79999923706055,31.850000381469727,32.650001525878906,27.883089065551758,30856563
2020-04-07,33.5,35.5,33.5,34.70000076293945,29.633787155151367,54826711
2020-04-08,34.900001525878906,35.79999923706055,34.70000076293945,35.20000076293945,30.0607852935791,37783307
2020-04-09,36.0,36.25,34.0,34.0,29.035991668701172,43421331
2020-04-10,34.20000076293945,34.5,33.79999923706055,34.20000076293945,29.206785202026367,24700407
2020-04-13,34.0,34.400001525878906,33.599998474121094,33.599998474121094,28.694385528564453,21027951
2020-04-14,33.95000076293945,35.5,33.79999923706055,34.900001525878906,29.804590225219727,40109851
2020-04-15,35.849998474121094,36.099998474121094,34.5,34.5,29.462987899780273,37651985
2020-04-16,33.849998474121094,35.25,33.849998474121094,34.70000076293945,29.633787155151367,23385517
2020-04-17,36.0,36.400001525878906,34.849998474121094,35.400001525878906,30.231586456298828,49086119
2020-04-20,36.0,36.900001525878906,35.54999923706055,36.75,31.384489059448242,42558512
2020-04-21,36.900001525878906,37.75,35.45000076293945,35.70000076293945,30.48778533935547,60269808
2020-04-22,35.0,36.04999923706055,34.599998474121094,35.70000076293945,30.48778533935547,28305137
2020-04-23,36.20000076293945,36.5,35.099998474121094,35.349998474121094,30.188886642456055,35076704
2020-04-24,35.150001525878906,36.099998474121094,34.900001525878906,35.45000076293945,30.27428436279297,32398151
2020-04-27,35.900001525878906,36.79999923706055,35.650001525878906,36.650001525878906,31.29908561706543,27562340
2020-04-28,37.0,37.29999923706055,36.20000076293945,36.45000076293945,31.12828826904297,25029901
2020-04-29,36.79999923706055,38.29999923706055,36.75,37.54999923706055,32.06768035888672,55826064
2020-04-30,38.04999923706055,40.0,38.04999923706055,39.95000076293945,34.11728286743164,63244865
2020-05-04,38.900001525878906,39.900001525878906,38.70000076293945,39.5,33.73298645019531,32556389
2020-05-05,40.45000076293945,40.75,38.900001525878906,39.099998474121094,33.391380310058594,28103611
2020-05-06,39.5,39.900001525878906,39.0,39.25,33.51948547363281,18420314
2020-05-07,40.0,41.400001525878906,39.79999923706055,41.0,35.01398468017578,39872828
2020-05-08,42.400001525878906,42.5,41.349998474121094,41.54999923706055,35.48368453979492,32430111
2020-05-11,42.900001525878906,43.849998474121094,42.25,43.0,36.72198486328125,47553176
2020-05-12,43.20000076293945,44.54999923706055,43.0,44.25,37.789485931396484,48489846
2020-05-13,44.20000076293945,44.25,43.54999923706055,44.099998474121094,37.66138458251953,29574542
2020-05-14,43.900001525878906,44.54999923706055,41.599998474121094,41.95000076293945,35.825286865234375,45673024
2020-05-15,43.0,43.349998474121094,41.20000076293945,42.0,35.867984771728516,45488630
2020-05-18,40.79999923706055,41.0,38.150001525878906,38.849998474121094,33.17788314819336,52581909
2020-05-19,40.400001525878906,40.79999923706055,38.900001525878906,39.29999923706055,33.56218719482422,40607901
2020-05-20,39.0,39.79999923706055,38.5,39.150001525878906,33.434085845947266,25165201
2020-05-21,39.95000076293945,41.349998474121094,39.400001525878906,41.29999923706055,35.27018356323242,44030064
2020-05-22,40.650001525878906,40.849998474121094,39.5,39.599998474121094,33.818382263183594,30697478
2020-05-25,39.650001525878906,40.349998474121094,38.29999923706055,40.150001525878906,34.2880859375,26054660
2020-05-26,40.45000076293945,41.400001525878906,40.04999923706055,40.150001525878906,34.2880859375,29246381
2020-05-27,40.5,41.29999923706055,40.400001525878906,40.95000076293945,34.971282958984375,29402500
2020-05-28,41.70000076293945,43.29999923706055,41.650001525878906,42.099998474121094,35.9533805847168,64183273
2020-05-29,42.099998474121094,42.5,41.5,42.0,35.867984771728516,23727329
2020-06-01,42.29999923706055,43.599998474121094,42.20000076293945,43.20000076293945,36.89278793334961,33127698
2020-06-02,43.25,44.099998474121094,42.599998474121094,43.20000076293945,36.89278793334961,41188127
2020-06-03,44.04999923706055,44.25,43.349998474121094,44.04999923706055,37.61868667602539,31380116
2020-06-04,44.75,45.650001525878906,44.29999923706055,44.599998474121094,38.088382720947266,36814842
2020-06-05,45.0,45.349998474121094,44.150001525878906,44.25,37.789485931396484,24560394
2020-06-08,44.95000076293945,45.599998474121094,44.29999923706055,45.25,38.64348220825195,34353884
2020-06-09,45.54999923706055,45.75,44.900001525878906,45.599998474121094,38.942386627197266,21357461
2020-06-10,45.599998474121094,46.849998474121094,45.349998474121094,46.0,39.28398132324219,29875066
2020-06-11,46.29999923706055,46.79999923706055,44.29999923706055,44.5,38.00298309326172,32276286
2020-06-12,43.20000076293945,45.0,42.900001525878906,45.0,38.42998504638672,27694091
2020-06-15,45.04999923706055,45.29999923706055,43.650001525878906,43.70000076293945,37.31978225708008,20651187
2020-06-16,44.79999923706055,45.04999923706055,44.25,44.79999923706055,38.25918197631836,16155656
2020-06-17,45.25,46.75,45.150001525878906,46.04999923706055,39.32667922973633,47557776
2020-06-18,46.650001525878906,48.29999923706055,46.150001525878906,47.849998474121094,40.8638801574707,47703351
2020-06-19,48.099998474121094,48.25,47.0,47.45000076293945,40.52228546142578,31441880
2020-06-22,47.099998474121094,47.5,46.5,46.599998474121094,39.796382904052734,16948546
2020-06-23,47.099998474121094,47.20000076293945,45.79999923706055,46.0,39.28398132324219,18821832
2020-06-24,46.5,47.150001525878906,46.0,47.099998474121094,40.223384857177734,21601931
2020-06-29,46.599998474121094,47.5,46.400001525878906,46.70000076293945,39.88178253173828,16343031
2020-06-30,47.29999923706055,48.70000076293945,47.099998474121094,47.70000076293945,40.73578643798828,45447976
2020-07-01,48.0,48.400001525878906,47.20000076293945,47.20000076293945,40.30878448486328,24270318
2020-07-02,47.70000076293945,48.20000076293945,47.349998474121094,48.0,40.99198532104492,32654849
2020-07-03,48.54999923706055,49.150001525878906,48.099998474121094,48.5,41.41897964477539,33344320
2020-07-06,49.349998474121094,50.29999923706055,48.79999923706055,50.0,42.699981689453125,31826418
2020-07-07,50.599998474121094,50.900001525878906,48.20000076293945,49.349998474121094,42.14488220214844,30414853
2020-07-08,50.0,50.5,49.45000076293945,49.79999923706055,42.529178619384766,26104397
2020-07-09,49.099998474121094,49.79999923706055,48.70000076293945,49.0,42.879215240478516,23199556
2020-07-10,49.099998474121094,49.20000076293945,45.150001525878906,45.150001525878906,39.51013946533203,38561794
2020-07-13,45.400001525878906,46.0,44.29999923706055,45.400001525878906,39.72890853881836,25990106
2020-07-14,45.5,46.5,45.29999923706055,45.5,39.81641387939453,20357322
2020-07-15,46.20000076293945,46.349998474121094,44.349998474121094,44.54999923706055,38.98508071899414,20339925
2020-07-16,45.20000076293945,46.150001525878906,44.95000076293945,45.45000076293945,39.77266311645508,26488726
2020-07-17,46.349998474121094,46.599998474121094,45.54999923706055,45.849998474121094,40.12268829345703,25608561
2020-07-20,45.95000076293945,48.400001525878906,45.599998474121094,48.400001525878906,42.354164123535156,38145841
2020-07-21,49.0,50.5,48.70000076293945,49.0,42.879215240478516,57295749
2020-07-22,49.29999923706055,50.5,49.099998474121094,49.45000076293945,43.27300262451172,28747997
2020-07-23,50.400001525878906,50.70000076293945,49.900001525878906,50.29999923706055,44.01682662963867,36673618
2020-07-24,50.5,50.599998474121094,47.79999923706055,48.400001525878906,42.354164123535156,37655711
2020-07-27,48.75,49.099998474121094,47.400001525878906,47.54999923706055,41.6103401184082,22911543
2020-07-28,47.849998474121094,49.0,46.5,46.900001525878906,41.04153823852539,22033051
2020-07-29,47.099998474121094,47.5,46.29999923706055,47.25,41.347816467285156,14724285
2020-07-30,48.0,49.29999923706055,47.400001525878906,49.25,43.09798812866211,35027034
2020-07-31,48.599998474121094,48.849998474121094,48.099998474121094,48.5,42.44166946411133,19682501
2020-08-03,48.54999923706055,49.099998474121094,48.20000076293945,48.5,42.44166946411133,12104119
2020-08-04,49.04999923706055,50.20000076293945,48.70000076293945,49.54999923706055,43.360511779785156,27503091
2020-08-05,49.75,53.900001525878906,49.70000076293945,52.5,45.9420166015625,98669530
2020-08-06,53.5,54.70000076293945,52.29999923706055,53.400001525878906,46.729591369628906,61503926
2020-08-07,53.400001525878906,54.29999923706055,52.79999923706055,52.79999923706055,46.20454406738281,49981435
2020-08-10,52.79999923706055,54.29999923706055,51.0,51.0,44.629390716552734,59284523
2020-08-11,51.70000076293945,53.5,51.0,52.5,45.9420166015625,59738865
2020-08-12,53.0,53.900001525878906,52.400001525878906,53.099998474121094,46.46706771850586,62531135
2020-08-13,53.599998474121094,54.400001525878906,49.0,49.25,43.09798812866211,82100828
2020-08-14,49.20000076293945,50.70000076293945,48.29999923706055,50.5,44.19184494018555,30936647
2020-08-17,50.5,51.29999923706055,49.70000076293945,50.20000076293945,43.929317474365234,20315814
2020-08-18,50.400001525878906,50.70000076293945,49.099998474121094,49.150001525878906,43.01048278808594,23201202
